pinned_tweet_id,description,created_at,profile_image_url,name,username,id,verified,public_metrics,url,protected,entities,location,metric_followers_count,metric_following_count,metric_tweet_count,metric_listed_count
1.233187278282842e+18,.--- .- -.- .,2019-12-13T09:45:57.000Z,https://pbs.twimg.com/profile_images/1496324210771120129/g2xCrFkb_normal.jpg,h,rnnvldhs,1205423534949818368,False,"{'followers_count': 286, 'following_count': 260, 'tweet_count': 2278, 'listed_count': 0}",https://t.co/f77h9fSQx5,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/f77h9fSQx5', 'expanded_url': 'https://www.instagram.com/rnnvldhs/', 'display_url': 'instagram.com/rnnvldhs/'}]}}",earth,286,260,2278,0
,,2021-12-01T03:20:39.000Z,https://pbs.twimg.com/profile_images/1484886693866262529/UDXsRS4-_normal.jpg,ferdieAZx,FerdieZx,1465883471138541573,False,"{'followers_count': 4, 'following_count': 312, 'tweet_count': 486, 'listed_count': 1}",,False,,,4,312,486,1
,,2021-08-14T07:10:17.000Z,https://pbs.twimg.com/profile_images/1484578279982088204/T7BoVJM9_normal.jpg,Tiffany Shante,TiffaniShante,1426440973035376643,False,"{'followers_count': 11, 'following_count': 245, 'tweet_count': 441, 'listed_count': 0}",,False,,,11,245,441,0
,Bachelor Of Finance | Professional Diploma In Digital Marketing | Digital Marketing Expert  | CEO of VYB Capital | VYB Digital | VYB Transport & Logistics,2010-02-07T16:52:22.000Z,https://pbs.twimg.com/profile_images/1482970507326668803/sm8MlFg0_normal.jpg,KaraboTheAnswer,TheAnswerKarabo,112209825,False,"{'followers_count': 12685, 'following_count': 2368, 'tweet_count': 194379, 'listed_count': 25}",https://t.co/IjF9AkTNQi,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IjF9AkTNQi', 'expanded_url': 'http://www.vybdigital.com', 'display_url': 'vybdigital.com'}]}}",Botswana,12685,2368,194379,25
1.325705676715389e+18,IG: @_sweetlamb,2009-04-27T17:11:23.000Z,https://pbs.twimg.com/profile_images/1269618107225706506/l4U1lZGU_normal.jpg,Lamé,_sweetlamb,35796521,False,"{'followers_count': 2476, 'following_count': 194, 'tweet_count': 50498, 'listed_count': 3}",,False,"{'description': {'mentions': [{'start': 4, 'end': 15, 'username': '_sweetlamb'}]}}",,2476,194,50498,3
1.476772936476676e+18,29 | She/Her,2020-02-14T15:16:32.000Z,https://pbs.twimg.com/profile_images/1476773196271861766/jCNiKBRM_normal.jpg,2022 is my year 💚✨,innerpeacepls,1228337202083483648,False,"{'followers_count': 34, 'following_count': 113, 'tweet_count': 7070, 'listed_count': 1}",,False,,UP Manila,34,113,7070,1
1.459825962594435e+18,🦮 || @_iJord_🤍,2018-11-23T07:50:45.000Z,https://pbs.twimg.com/profile_images/1494971056511062017/GfREL824_normal.jpg,erica,pechiechie,1065875285361405952,False,"{'followers_count': 3088, 'following_count': 2628, 'tweet_count': 19524, 'listed_count': 0}",,False,"{'description': {'mentions': [{'start': 5, 'end': 13, 'username': '_iJord_'}]}}",Region V,3088,2628,19524,0
,Medicina&Protección de Datos - Premio AEPD Angela Robles 2019/ Histeroscopia-Sangrado Anómalo & everything new / Prof. U. La Laguna #ULL #DespiertaPrivacidad,2019-01-28T17:22:33.000Z,https://pbs.twimg.com/profile_images/1346717293527625728/Ow9SwA4I_normal.jpg,DocToDoctor - Dr. Armando Molina Betancor,DocToDoctor3,1089936779677970433,False,"{'followers_count': 396, 'following_count': 141, 'tweet_count': 10264, 'listed_count': 5}",https://t.co/XgKeWq8PsR,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XgKeWq8PsR', 'expanded_url': 'http://www.doctodoctor.com', 'display_url': 'doctodoctor.com'}]}, 'description': {'hashtags': [{'start': 132, 'end': 136, 'tag': 'ULL'}, {'start': 137, 'end': 157, 'tag': 'DespiertaPrivacidad'}]}}","Santa Cruz de Tenerife, España",396,141,10264,5
,"🤑🤑🤑🤑🤑🤑🤑
coin man",2022-01-14T12:12:32.000Z,https://pbs.twimg.com/profile_images/1482261889983950853/HSwnOAcV_normal.jpg,Mska,Mska30531143,1481962395748683776,False,"{'followers_count': 17, 'following_count': 94, 'tweet_count': 49, 'listed_count': 0}",,False,,"Engeland, Verenigd Koninkrijk",17,94,49,0
,,2021-11-08T13:29:17.000Z,https://pbs.twimg.com/profile_images/1493856626327318528/QBEnzi7r_normal.jpg,QSNXA1CK,q4zxd,1457701679323774978,False,"{'followers_count': 3, 'following_count': 123, 'tweet_count': 678, 'listed_count': 0}",,False,,,3,123,678,0
,,2015-07-07T04:12:20.000Z,https://pbs.twimg.com/profile_images/1483276575139377152/g988VtLO_normal.jpg,ANGELINA🦋,ang_enriquezz,3270576396,False,"{'followers_count': 166, 'following_count': 35, 'tweet_count': 4224, 'listed_count': 0}",https://t.co/c99BaelkgD,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/c99BaelkgD', 'expanded_url': 'https://instabio.cc/4020617pFTLBj', 'display_url': 'instabio.cc/4020617pFTLBj'}]}}",,166,35,4224,0
1.4797955572834714e+18,"贫穷愚昧的国家，注定是是一个强权。喜欢加密货币并持有Nu#BMI
NuLink   to the moon",2018-08-22T04:36:51.000Z,https://pbs.twimg.com/profile_images/1492151984971030531/psv150WR_normal.jpg,kevervip,kevervip,1032124414282743809,False,"{'followers_count': 86, 'following_count': 512, 'tweet_count': 357, 'listed_count': 10}",https://t.co/cNXD6igw6i,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cNXD6igw6i', 'expanded_url': 'https://debank.com/profile/0x4ddeba3cb70e38dee2f22071da5f71770d1ecef2', 'display_url': 'debank.com/profile/0x4dde…'}]}}",,86,512,357,10
,,2015-12-18T13:34:48.000Z,https://pbs.twimg.com/profile_images/677845727603650560/ksqqit_R_normal.jpg,Shoe4cinderella,shoe4cinderella,4525136182,False,"{'followers_count': 107, 'following_count': 342, 'tweet_count': 3208, 'listed_count': 0}",,False,,,107,342,3208,0
,Mehmet,2011-08-16T15:03:45.000Z,https://pbs.twimg.com/profile_images/1495341039330250752/xQeLlBSn_normal.jpg,mehmet,marx81_nk,356234893,False,"{'followers_count': 29, 'following_count': 219, 'tweet_count': 1144, 'listed_count': 5}",,False,,"Adana, Türkiye",29,219,1144,5
1.481646136079229e+18,"https://t.co/ai9yTybNJl - The first largest & private #NFT marketplace on #BEAM. 
https://t.co/ai9yTybNJl | https://t.co/Rx2wZN7E9V

Medium: https://t.co/abbJFJuuJ7
Telegram: https://t.co/8kEUmwrEtR",2021-11-28T19:57:32.000Z,https://pbs.twimg.com/profile_images/1465049441958830087/1Y6xtWxq_normal.jpg,BeamNFT.art⟁ - NFT Marketplace on BEAM,beamnftart,1465047206898155531,False,"{'followers_count': 3980, 'following_count': 5, 'tweet_count': 139, 'listed_count': 1}",https://t.co/1v2qoXRnJ8,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1v2qoXRnJ8', 'expanded_url': 'https://beamnft.art', 'display_url': 'beamnft.art'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ai9yTybNJl', 'expanded_url': 'http://BeamNFT.art', 'display_url': 'BeamNFT.art'}, {'start': 82, 'end': 105, 'url': 'https://t.co/ai9yTybNJl', 'expanded_url': 'http://BeamNFT.art', 'display_url': 'BeamNFT.art'}, {'start': 108, 'end': 131, 'url': 'https://t.co/Rx2wZN7E9V', 'expanded_url': 'http://BeamNFT.io', 'display_url': 'BeamNFT.io'}, {'start': 141, 'end': 164, 'url': 'https://t.co/abbJFJuuJ7', 'expanded_url': 'http://beamnft.medium.com', 'display_url': 'beamnft.medium.com'}, {'start': 175, 'end': 198, 'url': 'https://t.co/8kEUmwrEtR', 'expanded_url': 'http://t.me/beam_nft', 'display_url': 't.me/beam_nft'}], 'hashtags': [{'start': 54, 'end': 58, 'tag': 'NFT'}, {'start': 74, 'end': 79, 'tag': 'BEAM'}]}}",Beam MetaVerse,3980,5,139,1
1.433725872905785e+18,|Civil/Structural Engineer👷🏽‍♂️|Man utd🔴 |Advocate😇|,2011-03-08T06:06:46.000Z,https://pbs.twimg.com/profile_images/1398953080004227074/2cbqpG2K_normal.jpg,Kabir!,kabir160,262523065,False,"{'followers_count': 968, 'following_count': 931, 'tweet_count': 19127, 'listed_count': 2}",,False,,Federal Capital Territory,968,931,19127,2
9.390818373763524e+17,Imagine,2013-12-19T10:52:01.000Z,https://pbs.twimg.com/profile_images/989178669410250752/5hXEBVpo_normal.jpg,maurizio,madero034,2253361405,False,"{'followers_count': 5309, 'following_count': 5311, 'tweet_count': 80828, 'listed_count': 95}",,False,,,5309,5311,80828,95
1.4964309106985697e+18,"୨ 𝐌𝐌 ୧  𝑨s a baby panda of the girl group #프로미스나인 𝑯olding power as the main rapper and vocalist, 이서연 ࣭ ࣪໒‌꒱  ‌",2020-09-17T03:54:20.000Z,https://pbs.twimg.com/profile_images/1496060378606108672/K-J2S0fB_normal.jpg,Soniaa,SEOYEONBUG,1306441244415946753,False,"{'followers_count': 115, 'following_count': 138, 'tweet_count': 90, 'listed_count': 0}",,False,"{'description': {'hashtags': [{'start': 42, 'end': 49, 'tag': '프로미스나인'}]}}","nsa.
FAN ACC ",115,138,90,0
,,2021-04-23T17:51:01.000Z,https://pbs.twimg.com/profile_images/1438605362479996939/wSOhImKd_normal.jpg,lekbirouarzadi987@gmail.com,lekbirouarzadi1,1385652111497744385,False,"{'followers_count': 16, 'following_count': 1096, 'tweet_count': 367, 'listed_count': 3}",,False,,,16,1096,367,3
,🇿🇦 || 🎥,2022-01-05T16:50:04.000Z,https://pbs.twimg.com/profile_images/1480704218268844032/u2opT4rA_normal.jpg,Pabi M.,Pabi2312,1478770745161486338,False,"{'followers_count': 63, 'following_count': 1315, 'tweet_count': 2093, 'listed_count': 0}",,False,,"Polokwane, South Africa",63,1315,2093,0
,"Private #investigators delivering professional #legal support services worldwide. #Devon #Exeter #PI
01392 278612 investigators@ahjones.co.uk",2014-06-25T14:11:22.000Z,https://pbs.twimg.com/profile_images/1272882768964472834/wGYTP1TL_normal.jpg,AH Jones Investigators,AH_Jones_Exeter,2587594916,False,"{'followers_count': 205, 'following_count': 571, 'tweet_count': 720, 'listed_count': 3}",https://t.co/ToZw6oBHW3,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ToZw6oBHW3', 'expanded_url': 'https://www.ahjones.co.uk/', 'display_url': 'ahjones.co.uk'}]}, 'description': {'hashtags': [{'start': 8, 'end': 22, 'tag': 'investigators'}, {'start': 47, 'end': 53, 'tag': 'legal'}, {'start': 82, 'end': 88, 'tag': 'Devon'}, {'start': 89, 'end': 96, 'tag': 'Exeter'}, {'start': 97, 'end': 100, 'tag': 'PI'}]}}",Exeter,205,571,720,3
1.4630874488425472e+18,"Here for the revolution,
How far down the hole do want to go.
It goes deep.",2021-10-07T17:50:41.000Z,https://pbs.twimg.com/profile_images/1466403803998167044/hdQCiSF1_normal.jpg,PeterRabbit ♤,down_the_hole84,1446171081996447745,False,"{'followers_count': 168, 'following_count': 389, 'tweet_count': 19373, 'listed_count': 3}",,False,,,168,389,19373,3
,Economy Cryto Currency Blogs Music Movies Soccer Bitcoin Music travel fashion doge coin is the people coins In Musk we trust.,2018-09-04T14:48:41.000Z,https://pbs.twimg.com/profile_images/1464425622948614153/vPgyQV3__normal.jpg,jackskywalker,jackspa84167797,1036989432530796544,False,"{'followers_count': 1833, 'following_count': 3624, 'tweet_count': 143932, 'listed_count': 18}",,False,,"Bangkok, Thailand",1833,3624,143932,18
,"Literature, Books, Manuscripts, Proverbs, Politics, Philosophy, History, Religion, Science, Economics. As an Amazon Associate I earn from qualifying purchases.",2015-06-29T19:22:43.000Z,https://pbs.twimg.com/profile_images/1409071988212109312/JN4W2jCl_normal.jpg,quotebot,quot3bot,3260285413,False,"{'followers_count': 87296, 'following_count': 11, 'tweet_count': 74950, 'listed_count': 599}",https://t.co/lv5pTgORqE,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lv5pTgORqE', 'expanded_url': 'https://www.amazon.com/shop/occultb0t', 'display_url': 'amazon.com/shop/occultb0t'}]}}",,87296,11,74950,599
1.49008950244608e+18,"I’m top,escort👫👬#PERFILPROFESIONAL,APENASTRABALHO #GAROTODEPROGRAMA",2022-01-22T23:08:23.000Z,https://pbs.twimg.com/profile_images/1485413900627623940/Uo6CE0to_normal.jpg,HAITIANDOTBOY💸,dothaitian02,1485026372879851532,False,"{'followers_count': 3210, 'following_count': 4, 'tweet_count': 1018, 'listed_count': 7}",https://t.co/2Plv65RBc3,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2Plv65RBc3', 'expanded_url': 'http://AllMyLinks.com/dothaitian2', 'display_url': 'AllMyLinks.com/dothaitian2'}]}, 'description': {'hashtags': [{'start': 16, 'end': 34, 'tag': 'PERFILPROFESIONAL'}, {'start': 50, 'end': 67, 'tag': 'GAROTODEPROGRAMA'}]}}","São Paulo, Brasil",3210,4,1018,7
1.4823861998096015e+18,20y •❗NÃO FAÇO CHAMADA/SEXTING/AVALIAÇÃO❗• verificada por @linafromheaven,2021-12-02T19:03:53.000Z,https://pbs.twimg.com/profile_images/1466483425951588352/cr7Cwunx_normal.jpg,5 packs R$50 🦋|🔸PRIVACY R$15🔸,justmeprivacy,1466483232837451776,False,"{'followers_count': 1903, 'following_count': 130, 'tweet_count': 2045, 'listed_count': 6}",https://t.co/Q4hCancTDi,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Q4hCancTDi', 'expanded_url': 'https://privacy.com.br/profile/justme', 'display_url': 'privacy.com.br/profile/justme'}]}, 'description': {'mentions': [{'start': 58, 'end': 73, 'username': 'linafromheaven'}]}}",Privacy,1903,130,2045,6
1.496308755264385e+18,"Criadora de conteúdo  adulto 🔞🔞🔞
Oiee eu sou a Naymi e esse e o Twitter para divulgar  o meu trabalho, seja bem vinds",2021-11-25T23:53:38.000Z,https://pbs.twimg.com/profile_images/1496008007825694720/I2ol08xc_normal.jpg,Naymi,_naymi_,1464019437917507593,False,"{'followers_count': 406, 'following_count': 58, 'tweet_count': 491, 'listed_count': 3}",https://t.co/ShsRM94THw,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ShsRM94THw', 'expanded_url': 'https://privacy.com.br/Profile/Naymi', 'display_url': 'privacy.com.br/Profile/Naymi'}]}}",,406,58,491,3
1.4962360843213087e+18,Treinar e cuidar do corpo,2021-10-21T19:53:30.000Z,https://pbs.twimg.com/profile_images/1451275472688631822/4aA0LoyC_normal.jpg,Caichk Fttnees,caichk,1451275322914217989,False,"{'followers_count': 93, 'following_count': 116, 'tweet_count': 1028, 'listed_count': 0}",,False,,,93,116,1028,0
1.4915526764626657e+18,Hot content 🔞 NSFW subscribe now and watch full videos https://t.co/6LT8QLOGU0👇🏾,2020-05-17T00:40:06.000Z,https://pbs.twimg.com/profile_images/1491971502102794244/oI8dL1yf_normal.jpg,Arian 🇧🇷🇺🇸 ONLYFANS PROMO 50% $5,blaccksavag,1261818482787864576,False,"{'followers_count': 21631, 'following_count': 1133, 'tweet_count': 4402, 'listed_count': 64}",https://t.co/LQ0qxhK4mn,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LQ0qxhK4mn', 'expanded_url': 'http://onlyfans.com/blaccksavage', 'display_url': 'onlyfans.com/blaccksavage'}]}, 'description': {'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/6LT8QLOGU0', 'expanded_url': 'http://privacy.com.br/blaccksavage/', 'display_url': 'privacy.com.br/blaccksavage/'}]}}","Rio de Janeiro, Brasil",21631,1133,4402,64
9.30197627324588e+17,English language and literature- KU alumna.,2012-04-06T12:26:51.000Z,https://pbs.twimg.com/profile_images/1463810018705391619/UlxfH3Bf_normal.jpg,💙,achourii_,546768952,False,"{'followers_count': 392, 'following_count': 70, 'tweet_count': 31270, 'listed_count': 1}",,False,,,392,70,31270,1
8.557430664682209e+17,News Posted: #Arbitration #ManagementConsulting #CyberSecurity #WhiteCollarCrime #Medicine #LegalIssues #USMilitary #USGovernment #Banking,2011-07-28T14:21:09.000Z,https://pbs.twimg.com/profile_images/459844339670056960/PP_6P7R-_normal.jpeg,AJ Blackston - Financial IT Solutions Consultant,AJBlackston,344075523,False,"{'followers_count': 1911, 'following_count': 1734, 'tweet_count': 374335, 'listed_count': 110}",https://t.co/bbBvSxN7P3,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bbBvSxN7P3', 'expanded_url': 'https://ajblackston5.wixsite.com/ajblackston', 'display_url': 'ajblackston5.wixsite.com/ajblackston'}]}, 'description': {'hashtags': [{'start': 13, 'end': 25, 'tag': 'Arbitration'}, {'start': 26, 'end': 47, 'tag': 'ManagementConsulting'}, {'start': 48, 'end': 62, 'tag': 'CyberSecurity'}, {'start': 63, 'end': 80, 'tag': 'WhiteCollarCrime'}, {'start': 81, 'end': 90, 'tag': 'Medicine'}, {'start': 91, 'end': 103, 'tag': 'LegalIssues'}, {'start': 104, 'end': 115, 'tag': 'USMilitary'}, {'start': 116, 'end': 129, 'tag': 'USGovernment'}, {'start': 130, 'end': 138, 'tag': 'Banking'}]}}","Washington, DC",1911,1734,374335,110
1.4036364772342743e+18,• 🐱🐰🐿️🐥•,2016-08-27T05:33:40.000Z,https://pbs.twimg.com/profile_images/1493746019175055367/FNVXTwxc_normal.jpg,xela :) | ia 📚,blckpnktingz,769407511694757888,False,"{'followers_count': 434, 'following_count': 820, 'tweet_count': 99692, 'listed_count': 1}",,False,,@BLACKPINK,434,820,99692,1
1.481258914792747e+18,"Another Human to the World, Indian to the Nation, Brother to my Siblings, Child to my Parents, Friend to my Friends, Employee to the Company. Useful to no one!!",2009-07-24T11:03:26.000Z,https://pbs.twimg.com/profile_images/1197442063761055744/BtDxztAo_normal.jpg,Farogh Ahmad,farogh_a,59752324,False,"{'followers_count': 688, 'following_count': 4774, 'tweet_count': 66982, 'listed_count': 43}",https://t.co/DQTpNHyIz9,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DQTpNHyIz9', 'expanded_url': 'https://www.youtube.com/c/FaroghAhmad', 'display_url': 'youtube.com/c/FaroghAhmad'}]}}","In your heart, I hope",688,4774,66982,43
,,2016-12-05T03:56:47.000Z,https://pbs.twimg.com/profile_images/1230551360338182145/J88TvrDg_normal.jpg,Fernando Martins,fernandomdores,805621916467916800,False,"{'followers_count': 498, 'following_count': 1605, 'tweet_count': 87952, 'listed_count': 1}",,False,,"Cuiabá, Brasil",498,1605,87952,1
,jennie first,2019-11-29T11:02:33.000Z,https://pbs.twimg.com/profile_images/1487428179845578753/iqGl7UTK_normal.jpg,FJ💐,for_rubyjen,1200369414471729152,False,"{'followers_count': 817, 'following_count': 804, 'tweet_count': 108184, 'listed_count': 1}",,False,,JNK1,817,804,108184,1
,,2022-01-10T14:15:30.000Z,https://pbs.twimg.com/profile_images/1494652434097979392/o9h2WMwy_normal.jpg,@samer,samer66304832,1480543757208461312,False,"{'followers_count': 9, 'following_count': 177, 'tweet_count': 93, 'listed_count': 0}",,False,,,9,177,93,0
,Sou um cara gente boa... buscando sempre o melhor pra mim!,2021-04-26T19:35:16.000Z,https://pbs.twimg.com/profile_images/1404806513940643851/NoFE4_Zl_normal.jpg,Raimundo Miranda,Raimund62807929,1386765781254483977,False,"{'followers_count': 356, 'following_count': 1533, 'tweet_count': 23542, 'listed_count': 0}",,False,,"Manaus, Brazil",356,1533,23542,0
1.2298325996962898e+18,Boy From 🇧🇷 conta nova!! ➡️https://t.co/MX78MvtmKK,2018-07-26T00:29:55.000Z,https://pbs.twimg.com/profile_images/1441367376633552908/r4E_lnKX_normal.jpg,Boy neon Official,W_oliver6979,1022277800668160000,False,"{'followers_count': 321454, 'following_count': 0, 'tweet_count': 955, 'listed_count': 1205}",https://t.co/n2IUoQQTFw,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/n2IUoQQTFw', 'expanded_url': 'http://onlyfans.com/w_oliver6979', 'display_url': 'onlyfans.com/w_oliver6979'}]}, 'description': {'urls': [{'start': 27, 'end': 50, 'url': 'https://t.co/MX78MvtmKK', 'expanded_url': 'https://www.instagram.com/boy_neonn/', 'display_url': 'instagram.com/boy_neonn/'}]}}",,321454,0,955,1205
,Hail Mary full of grace 📿,2020-06-11T09:56:41.000Z,https://pbs.twimg.com/profile_images/1466473798270607376/HVhtxrWt_normal.jpg,Mel Adams,Claris_Dean,1271018426291683328,False,"{'followers_count': 0, 'following_count': 18, 'tweet_count': 50, 'listed_count': 0}",,False,,,0,18,50,0
1.4513372361428214e+18,"Mrs. Universe 2021, Mrs. Florida America 2019, Mrs United States 2011, Miss Florida USA 2002, Disney Fanatic. Wife to Ray and mom to Rider",2011-08-09T20:34:29.000Z,https://pbs.twimg.com/profile_images/1395718552565452802/CAF246lX_normal.jpg,Shannon Ford,mrsshannonford,351855432,False,"{'followers_count': 2488, 'following_count': 472, 'tweet_count': 6199, 'listed_count': 36}",,False,,"Florida, USA",2488,472,6199,36
,Breaking entertainment news as it happens.,2008-09-17T15:50:22.000Z,https://pbs.twimg.com/profile_images/948698715220410368/EkNILtvi_normal.jpg,TMZ,TMZ,16331010,True,"{'followers_count': 5836984, 'following_count': 923, 'tweet_count': 369617, 'listed_count': 20066}",https://t.co/LQPPfVeJqW,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LQPPfVeJqW', 'expanded_url': 'http://www.TMZ.com', 'display_url': 'TMZ.com'}]}}","Los Angeles, CA",5836984,923,369617,20066
,,2013-06-26T21:33:34.000Z,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Jeff Eamens,Jeff85538611,1549122288,False,"{'followers_count': 6, 'following_count': 23, 'tweet_count': 790, 'listed_count': 0}",,False,,,6,23,790,0
1.494505999973208e+18,"NÃO AUTORIZO USO DAS MINHAS FOTOS EM SITES. ❤️‍🔥 Beleza natural, 21 anos, 1.58 de altura, pés 36, Tattoos. Acompanhante para homens de bom gosto! ❤️‍🔥",2021-09-05T18:33:09.000Z,https://pbs.twimg.com/profile_images/1481081478796689412/YtIVC89-_normal.jpg,🌸 Maitê Fabi - São Paulo 🌸,SugarBaby2022_,1434585371027943425,False,"{'followers_count': 10705, 'following_count': 342, 'tweet_count': 637, 'listed_count': 68}",https://t.co/9PNBuGwmda,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9PNBuGwmda', 'expanded_url': 'https://wa.me/5511913401354', 'display_url': 'wa.me/5511913401354'}]}}","São Paulo, Brasil",10705,342,637,68
,"Tech, Progress, Liberty, Justice. NO FASCISM. NO AADHAAR.",2015-08-27T12:00:17.000Z,https://pbs.twimg.com/profile_images/864191988467343361/XDEBYv7W_normal.jpg,Ravi #DelinkAadhaar,raviinin,3359222959,False,"{'followers_count': 113, 'following_count': 104, 'tweet_count': 11472, 'listed_count': 3}",,False,,India,113,104,11472,3
1.4224946336075858e+18,"✨
Medical & Health",2020-12-08T17:07:55.000Z,https://pbs.twimg.com/profile_images/1483496546465370116/5LZgBloB_normal.jpg,Aiza Irshad,aiza_irshad,1336356797129617409,False,"{'followers_count': 790, 'following_count': 138, 'tweet_count': 2459, 'listed_count': 0}",,False,,Punjab,790,138,2459,0
1.373344655446737e+18,"W no L's, covered W and Elle, and it's none left on the shelf 😎

~Jensetter~

https://t.co/EdcfLHDPP1",2018-10-09T18:11:57.000Z,https://pbs.twimg.com/profile_images/1459192003879911424/pCyK0ey4_normal.jpg,Mitz 💐,Mandu_holic,1049724160451039232,False,"{'followers_count': 1147, 'following_count': 616, 'tweet_count': 124910, 'listed_count': 2}",https://t.co/82lCPKD3vV,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/82lCPKD3vV', 'expanded_url': 'http://instagram.com/manduholic', 'display_url': 'instagram.com/manduholic'}]}, 'description': {'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/EdcfLHDPP1', 'expanded_url': 'http://jenniefunds.carrd.co', 'display_url': 'jenniefunds.carrd.co'}]}}",,1147,616,124910,2
1.481986911665328e+18,nsfw content 🔞 | 25 y/o | she/her | ger/eng | lost in Soukoku hell ❤ | To the stray dogs 🥂🥃 | LGBTQIA+ | #Anime #Manga #Soukoku #ShinSoukoku #BungouStrayDogs,2022-01-12T09:32:12.000Z,https://pbs.twimg.com/profile_images/1481209895940726789/N3Z_ZhIq_normal.jpg,Sumi,_Sumi_chan_5158,1481197260235067394,False,"{'followers_count': 59, 'following_count': 983, 'tweet_count': 4268, 'listed_count': 6}",,False,"{'description': {'hashtags': [{'start': 105, 'end': 111, 'tag': 'Anime'}, {'start': 112, 'end': 118, 'tag': 'Manga'}, {'start': 119, 'end': 127, 'tag': 'Soukoku'}, {'start': 128, 'end': 140, 'tag': 'ShinSoukoku'}, {'start': 141, 'end': 157, 'tag': 'BungouStrayDogs'}]}}",,59,983,4268,6
1.494055809059152e+18,"Crypto, NFT's, Investment enthusiast.

Follow for more information
IG:Anggipilon
FB: Anggi bear
DC: Anggipilon#4880
TG: https://t.co/5mR5dAQ02x",2020-06-27T11:43:54.000Z,https://pbs.twimg.com/profile_images/1488554197599789060/VBwOGpq0_normal.jpg,Obayito8ear.SOL,AnggiPilon,1276843659061653505,False,"{'followers_count': 24, 'following_count': 14, 'tweet_count': 466, 'listed_count': 0}",https://t.co/f7DvKIfn5N,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/f7DvKIfn5N', 'expanded_url': 'http://Obayito-bear.io', 'display_url': 'Obayito-bear.io'}]}, 'description': {'urls': [{'start': 120, 'end': 143, 'url': 'https://t.co/5mR5dAQ02x', 'expanded_url': 'http://t.me/Anggipilon_bear', 'display_url': 't.me/Anggipilon_bear'}]}}","Stanford-Bintaro, +62 always.",24,14,466,0
1.4362579291124165e+18,gaslight gatekeep girlfront,2018-01-26T02:30:11.000Z,https://pbs.twimg.com/profile_images/1496426022937706499/obEtzIHP_normal.jpg,nei 💐,jensoulz,956715865059213312,False,"{'followers_count': 1067, 'following_count': 226, 'tweet_count': 26843, 'listed_count': 12}",https://t.co/eOl6d34uQM,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eOl6d34uQM', 'expanded_url': 'https://www.youtube.com/channel/UCNYi_zGmR519r5gYdOKLTjQ', 'display_url': 'youtube.com/channel/UCNYi_…'}]}}",jnk loons ksg ,1067,226,26843,12
1.321022307771519e+18,"✶ immagini con carattere
✱ creative dir + visual designer + illustrator
☾ FVG / Italy
– award winning blabla
– ROBEUFO! Founder",2009-07-01T13:45:42.000Z,https://pbs.twimg.com/profile_images/1151121683924885505/m8XjXlGJ_normal.jpg,carin,carinconlac,52728754,False,"{'followers_count': 610, 'following_count': 254, 'tweet_count': 13362, 'listed_count': 26}",https://t.co/EK6JZOkvFa,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EK6JZOkvFa', 'expanded_url': 'http://www.carinmarzaro.com', 'display_url': 'carinmarzaro.com'}]}}",Udine,610,254,13362,26
