donation,donation_amount,visit_id,user_id
1.0,488.0,5555698928,55890032.0
1.0,562.0,5555698930,55890034.0
1.0,488.0,5555698935,55890039.0
1.0,450.0,5555698936,55890040.0
1.0,526.0,5555698937,55890041.0
1.0,488.0,5555698939,55890043.0
1.0,488.0,5555698941,55890045.0
1.0,600.0,5555698943,55890047.0
1.0,316.0,5555698945,55890049.0
1.0,562.0,5555698946,55890050.0
1.0,488.0,5555698948,55890052.0
1.0,597.0,5555698954,55890058.0
1.0,562.0,5555698956,55890060.0
1.0,600.0,5555698959,55890063.0
1.0,562.0,5555698960,55890064.0
1.0,450.0,5555698961,55890065.0
1.0,488.0,5555698966,55890070.0
1.0,600.0,5555698967,55890071.0
1.0,600.0,5555698969,55890073.0
1.0,429.0,5555698970,55890074.0
1.0,600.0,5555698972,55890076.0
1.0,570.0,5555698973,55890077.0
1.0,525.0,5555698975,55890079.0
1.0,600.0,5555698978,55890082.0
1.0,473.0,5555698979,55890083.0
1.0,488.0,5555698981,55890085.0
1.0,600.0,5555698984,55890088.0
1.0,562.0,5555698988,55890092.0
1.0,574.0,5555698990,55890094.0
1.0,562.0,5555698994,55890098.0
1.0,450.0,5555698997,55890101.0
1.0,488.0,5555698998,55890102.0
1.0,480.0,5555699006,55890110.0
1.0,562.0,5555699007,55890111.0
1.0,439.0,5555699008,55890112.0
1.0,600.0,5555699014,55890118.0
1.0,488.0,5555699018,55890122.0
1.0,450.0,5555699022,55890126.0
1.0,600.0,5555699023,55890127.0
1.0,600.0,5555699026,55890130.0
1.0,488.0,5555699027,55890131.0
1.0,600.0,5555699032,55890136.0
1.0,600.0,5555699033,55890137.0
1.0,525.0,5555699035,55890139.0
1.0,560.0,5555699036,55890140.0
1.0,600.0,5555699037,55890141.0
1.0,562.0,5555699042,55890146.0
1.0,525.0,5555699043,55890147.0
1.0,600.0,5555699044,55890148.0
1.0,562.0,5555699046,55890150.0
1.0,600.0,5555699049,55890153.0
1.0,562.0,5555699063,55890167.0
1.0,450.0,5555699066,55890170.0
1.0,450.0,5555699069,55890173.0
1.0,525.0,5555699072,55890176.0
1.0,600.0,5555699077,55890181.0
1.0,600.0,5555699080,55890184.0
1.0,600.0,5555699093,55890197.0
1.0,600.0,5555699096,55890200.0
1.0,517.0,5555699100,55890204.0
1.0,488.0,5555699101,55890205.0
1.0,600.0,5555699102,55890206.0
1.0,525.0,5555699103,55890207.0
1.0,600.0,5555699104,55890208.0
1.0,468.0,5555699107,55890211.0
1.0,428.0,5555699108,55890212.0
1.0,488.0,5555699109,55890213.0
1.0,437.0,5555699114,55890218.0
1.0,426.0,5555699115,55890219.0
1.0,600.0,5555699117,55890221.0
1.0,450.0,5555699122,55890226.0
1.0,600.0,5555699129,55890233.0
1.0,600.0,5555699138,55890242.0
1.0,600.0,5555699142,55890246.0
1.0,450.0,5555699144,55890248.0
1.0,525.0,5555699147,55890251.0
1.0,600.0,5555699148,55890252.0
1.0,488.0,5555699150,55890254.0
1.0,488.0,5555699151,55890255.0
1.0,524.0,5555699153,55890257.0
1.0,507.0,5555699154,55890258.0
1.0,461.0,5555699164,55890268.0
1.0,562.0,5555699168,55890272.0
1.0,439.0,5555699169,55890273.0
1.0,543.0,5555699171,55890275.0
1.0,600.0,5555699173,55890277.0
1.0,488.0,5555699174,55890278.0
1.0,525.0,5555699175,55890279.0
1.0,73.0,5555699179,55890283.0
1.0,488.0,5555699180,55890284.0
1.0,90.0,5555699181,55890285.0
1.0,450.0,5555699183,55890287.0
1.0,562.0,5555699190,55890294.0
1.0,64.0,5555699191,55890295.0
1.0,506.0,5555699193,55890297.0
1.0,562.0,5555699197,55890301.0
1.0,520.0,5555699204,55890308.0
1.0,513.0,5555699210,55890314.0
1.0,600.0,5555699219,55890323.0
1.0,451.0,5555699226,55890330.0
1.0,600.0,5555699230,55890334.0
1.0,450.0,5555699231,55890335.0
1.0,569.0,5555699236,55890340.0
1.0,579.0,5555699240,55890344.0
1.0,488.0,5555699241,55890345.0
1.0,450.0,5555699242,55890346.0
1.0,450.0,5555699243,55890347.0
1.0,562.0,5555699244,55890348.0
1.0,436.0,5555699246,55890350.0
1.0,458.0,5555699248,55890352.0
1.0,450.0,5555699249,55890353.0
1.0,600.0,5555699251,55890355.0
1.0,519.0,5555699253,55890357.0
1.0,525.0,5555699259,55890363.0
1.0,450.0,5555699260,55890364.0
1.0,600.0,5555699263,55890367.0
1.0,600.0,5555699264,55890368.0
1.0,525.0,5555699266,55890370.0
1.0,562.0,5555699270,55890374.0
1.0,552.0,5555699271,55890375.0
1.0,578.0,5555699274,55890378.0
1.0,600.0,5555699275,55890379.0
1.0,562.0,5555699276,55890380.0
1.0,562.0,5555699277,55890381.0
1.0,488.0,5555699278,55890382.0
1.0,421.0,5555699280,55890384.0
1.0,523.0,5555699284,55890388.0
1.0,450.0,5555699285,55890389.0
1.0,525.0,5555699288,55890392.0
1.0,562.0,5555699289,55890393.0
1.0,569.0,5555699290,55890394.0
1.0,533.0,5555699292,55890396.0
1.0,562.0,5555699294,55890398.0
1.0,488.0,5555699298,55890402.0
1.0,488.0,5555699299,55890403.0
1.0,600.0,5555699303,55890407.0
1.0,525.0,5555699305,55890409.0
1.0,470.0,5555699307,55890411.0
1.0,562.0,5555699309,55890413.0
1.0,525.0,5555699311,55890415.0
1.0,498.0,5555699314,55890418.0
1.0,464.0,5555699315,55890419.0
1.0,525.0,5555699320,55890424.0
1.0,600.0,5555699324,55890428.0
1.0,208.0,5555699326,55890430.0
1.0,488.0,5555699334,55890438.0
1.0,441.0,5555699336,55890440.0
1.0,394.0,5555699337,55890441.0
1.0,562.0,5555699339,55890443.0
1.0,450.0,5555699346,55890450.0
1.0,450.0,5555699347,55890451.0
1.0,451.0,5555699348,55890452.0
1.0,600.0,5555699349,55890453.0
1.0,469.0,5555699352,55890456.0
1.0,488.0,5555699354,55890458.0
1.0,562.0,5555699356,55890460.0
1.0,525.0,5555699359,55890463.0
1.0,125.0,5555699361,55890465.0
1.0,450.0,5555699363,55890467.0
1.0,477.0,5555699365,55890469.0
1.0,537.0,5555699367,55890471.0
1.0,600.0,5555699369,55890473.0
1.0,488.0,5555699371,55890475.0
1.0,525.0,5555699372,55890476.0
1.0,562.0,5555699373,55890477.0
1.0,488.0,5555699374,55890478.0
1.0,450.0,5555699377,55890481.0
1.0,600.0,5555699383,55890487.0
1.0,562.0,5555699384,55890488.0
1.0,525.0,5555699387,55890491.0
1.0,488.0,5555699394,55890498.0
1.0,400.0,5555699396,55890500.0
1.0,450.0,5555699399,55890503.0
1.0,533.0,5555699400,55890504.0
1.0,600.0,5555699401,55890505.0
1.0,488.0,5555699406,55890510.0
1.0,585.0,5555699410,55890514.0
1.0,488.0,5555699411,55890515.0
1.0,488.0,5555699414,55890518.0
1.0,525.0,5555699415,55890519.0
1.0,450.0,5555699418,55890522.0
1.0,416.0,5555699424,55890528.0
1.0,600.0,5555699429,55890533.0
1.0,488.0,5555699434,55890538.0
1.0,525.0,5555699435,55890539.0
1.0,450.0,5555699436,55890540.0
1.0,562.0,5555699437,55890541.0
1.0,450.0,5555699438,55890542.0
1.0,424.0,5555699439,55890543.0
1.0,600.0,5555699443,55890547.0
1.0,600.0,5555699445,55890549.0
1.0,450.0,5555699446,55890550.0
1.0,600.0,5555699447,55890551.0
1.0,541.0,5555699450,55890554.0
1.0,488.0,5555699451,55890555.0
1.0,450.0,5555699453,55890557.0
1.0,447.0,5555699457,55890561.0
1.0,562.0,5555699460,55890564.0
1.0,450.0,5555699464,55890568.0
1.0,600.0,5555699467,55890571.0
1.0,450.0,5555699468,55890572.0
1.0,600.0,5555699475,55890579.0
1.0,449.0,5555699481,55890585.0
1.0,450.0,5555699493,55890597.0
1.0,600.0,5555699498,55890602.0
1.0,434.0,5555699500,55890604.0
1.0,525.0,5555699501,55890605.0
1.0,552.0,5555699505,55890609.0
1.0,600.0,5555699507,55890611.0
1.0,436.0,5555699511,55890615.0
1.0,511.0,5555699513,55890617.0
1.0,458.0,5555699529,55890633.0
1.0,600.0,5555699532,55890636.0
1.0,525.0,5555699533,55890637.0
1.0,488.0,5555699535,55890639.0
1.0,600.0,5555699538,55890642.0
1.0,562.0,5555699539,55890643.0
1.0,562.0,5555699540,55890644.0
1.0,450.0,5555699548,55890652.0
1.0,600.0,5555699550,55890654.0
1.0,450.0,5555699551,55890655.0
1.0,600.0,5555699554,55890658.0
1.0,525.0,5555699555,55890659.0
1.0,562.0,5555699557,55890661.0
1.0,525.0,5555699560,55890664.0
1.0,600.0,5555699561,55890665.0
1.0,488.0,5555699562,55890666.0
1.0,600.0,5555699563,55890667.0
1.0,488.0,5555699568,55890672.0
1.0,600.0,5555699569,55890673.0
1.0,525.0,5555699570,55890674.0
1.0,600.0,5555699572,55890676.0
1.0,555.0,5555699573,55890677.0
1.0,488.0,5555699574,55890678.0
1.0,450.0,5555699575,55890679.0
1.0,488.0,5555699578,55890682.0
1.0,600.0,5555699581,55890685.0
1.0,525.0,5555699591,55890695.0
1.0,562.0,5555699596,55890700.0
1.0,600.0,5555699597,55890701.0
1.0,600.0,5555699599,55890703.0
1.0,594.0,5555699602,55890706.0
1.0,562.0,5555699603,55890707.0
1.0,600.0,5555699604,55890708.0
1.0,488.0,5555699606,55890710.0
1.0,600.0,5555699619,55890723.0
1.0,600.0,5555699620,55890724.0
1.0,450.0,5555699621,55890725.0
1.0,562.0,5555699623,55890727.0
1.0,488.0,5555699624,55890728.0
1.0,562.0,5555699625,55890729.0
1.0,600.0,5555699627,55890731.0
1.0,600.0,5555699630,55890734.0
1.0,600.0,5555699631,55890735.0
1.0,450.0,5555699632,55890736.0
1.0,600.0,5555699636,55890740.0
1.0,562.0,5555699637,55890741.0
1.0,555.0,5555699638,55890742.0
1.0,469.0,5555699639,55890743.0
1.0,600.0,5555699640,55890744.0
1.0,600.0,5555699642,55890746.0
1.0,600.0,5555699646,55890750.0
1.0,562.0,5555699649,55890753.0
1.0,518.0,5555699650,55890754.0
1.0,562.0,5555699651,55890755.0
1.0,574.0,5555699655,55890759.0
1.0,525.0,5555699657,55890761.0
1.0,450.0,5555699659,55890763.0
1.0,562.0,5555699660,55890764.0
1.0,562.0,5555699662,55890766.0
1.0,488.0,5555699665,55890769.0
1.0,549.0,5555699666,55890770.0
1.0,488.0,5555699670,55890774.0
1.0,488.0,5555699673,55890777.0
1.0,488.0,5555699680,55890784.0
1.0,444.0,5555699681,55890785.0
1.0,562.0,5555699685,55890789.0
1.0,450.0,5555699686,55890790.0
1.0,471.0,5555699690,55890794.0
1.0,450.0,5555699693,55890797.0
1.0,492.0,5555699696,55890800.0
1.0,600.0,5555699697,55890801.0
1.0,600.0,5555699698,55890802.0
1.0,600.0,5555699701,55890805.0
1.0,456.0,5555699702,55890806.0
1.0,600.0,5555699707,55890811.0
1.0,419.0,5555699709,55890813.0
1.0,450.0,5555699710,55890814.0
1.0,600.0,5555699711,55890815.0
1.0,123.0,5555699718,55890822.0
1.0,525.0,5555699719,55890823.0
1.0,562.0,5555699720,55890824.0
1.0,562.0,5555699721,55890825.0
1.0,488.0,5555699722,55890826.0
1.0,540.0,5555699723,55890827.0
1.0,562.0,5555699728,55890832.0
1.0,488.0,5555699729,55890833.0
1.0,600.0,5555699732,55890836.0
1.0,525.0,5555699735,55890839.0
1.0,428.0,5555699737,55890841.0
1.0,451.0,5555699743,55890847.0
1.0,525.0,5555699744,55890848.0
1.0,494.0,5555699745,55890849.0
1.0,600.0,5555699747,55890851.0
1.0,525.0,5555699748,55890852.0
1.0,450.0,5555699751,55890855.0
1.0,600.0,5555699754,
1.0,474.0,5555699758,
1.0,488.0,5555699760,
1.0,525.0,5555699764,
1.0,450.0,5555699770,
1.0,488.0,5555699773,
1.0,562.0,5555699776,
1.0,450.0,5555699779,
1.0,600.0,5555699780,
1.0,450.0,5555699783,
1.0,525.0,5555699784,
1.0,428.0,5555699786,
1.0,450.0,5555699794,
1.0,600.0,5555699795,
1.0,430.0,5555699796,
1.0,436.0,5555699801,
1.0,525.0,5555699805,
1.0,525.0,5555699807,
1.0,531.0,5555699808,
1.0,600.0,5555699812,
1.0,546.0,5555699813,
1.0,525.0,5555699814,
1.0,488.0,5555699816,
1.0,562.0,5555699822,
1.0,562.0,5555699830,
1.0,523.0,5555699831,
1.0,488.0,5555699832,
1.0,193.0,5555699836,
1.0,600.0,5555699837,
1.0,487.0,5555699839,
1.0,525.0,5555699840,
1.0,600.0,5555699844,
1.0,488.0,5555699849,
1.0,598.0,5555699851,
1.0,600.0,5555699855,
1.0,500.0,5555699858,
1.0,525.0,5555699868,
1.0,419.0,5555699869,
1.0,488.0,5555699871,
1.0,600.0,5555699877,
1.0,600.0,5555699878,
1.0,600.0,5555699880,
1.0,585.0,5555699886,
1.0,488.0,5555699891,
1.0,450.0,5555699893,
1.0,488.0,5555699896,
1.0,450.0,5555699907,
1.0,450.0,5555699908,
1.0,562.0,5555699912,
1.0,600.0,5555699913,
1.0,562.0,5555699914,
1.0,450.0,5555699915,
1.0,476.0,5555699916,
1.0,525.0,5555699917,
1.0,600.0,5555699919,
1.0,600.0,5555699922,
1.0,562.0,5555699923,
1.0,450.0,5555699926,
1.0,562.0,5555699929,
1.0,462.0,5555699931,
1.0,600.0,5555699936,
1.0,488.0,5555699940,
1.0,488.0,5555699942,
1.0,600.0,5555699945,
1.0,489.0,5555699946,
1.0,596.0,5555699953,
1.0,525.0,5555699955,
1.0,488.0,5555699967,
1.0,562.0,5555699969,
1.0,562.0,5555699970,
1.0,450.0,5555699971,
1.0,600.0,5555699972,
1.0,450.0,5555699975,
1.0,600.0,5555699976,
1.0,525.0,5555699978,
1.0,600.0,5555699979,
1.0,525.0,5555699982,
1.0,450.0,5555699986,
1.0,525.0,5555699989,
1.0,562.0,5555699992,
1.0,441.0,5555699993,
1.0,525.0,5555699995,
1.0,450.0,5555700001,
1.0,562.0,5555700003,
1.0,544.0,5555700006,
1.0,531.0,5555700007,
1.0,488.0,5555700010,
1.0,600.0,5555700011,
1.0,525.0,5555700017,
1.0,450.0,5555700018,
1.0,450.0,5555700021,
1.0,427.0,5555700033,
1.0,488.0,5555700034,
1.0,488.0,5555700035,
1.0,562.0,5555700038,
1.0,562.0,5555700040,
1.0,523.0,5555700041,
1.0,296.0,5555700043,
1.0,600.0,5555700044,
1.0,474.0,5555700046,
1.0,600.0,5555700047,
1.0,525.0,5555700050,
1.0,450.0,5555700052,
1.0,543.0,5555700055,
1.0,488.0,5555700061,
1.0,525.0,5555700064,
1.0,525.0,5555700065,
1.0,562.0,5555700068,
1.0,488.0,5555700070,
1.0,525.0,5555700076,
1.0,488.0,5555700077,
1.0,525.0,5555700078,
1.0,450.0,5555700082,
1.0,488.0,5555700083,
1.0,70.0,5555700084,
1.0,600.0,5555700087,
1.0,600.0,5555700097,
1.0,585.0,5555700100,
1.0,33.0,5555700102,
1.0,432.0,5555700106,
1.0,450.0,5555700111,
1.0,523.0,5555700114,
1.0,600.0,5555700123,
1.0,525.0,5555700125,
1.0,562.0,5555700128,
1.0,525.0,5555700136,
1.0,488.0,5555700137,
1.0,506.0,5555700144,
1.0,493.0,5555700149,
1.0,531.0,5555700155,
1.0,600.0,5555700156,
1.0,588.0,5555700159,
1.0,562.0,5555700161,
1.0,430.0,5555700164,
1.0,468.0,5555700165,
1.0,415.0,5555700171,
1.0,450.0,5555700172,
1.0,600.0,5555700174,
1.0,600.0,5555700177,
1.0,450.0,5555700186,
1.0,441.0,5555700199,
1.0,488.0,5555700200,
1.0,431.0,5555700201,
1.0,600.0,5555700202,
1.0,592.0,5555700204,
1.0,600.0,5555700205,
1.0,450.0,5555700206,
1.0,488.0,5555700211,
1.0,515.0,5555700212,
1.0,600.0,5555700214,
1.0,476.0,5555700217,
1.0,525.0,5555700223,
1.0,600.0,5555700227,
1.0,562.0,5555700230,
1.0,450.0,5555700235,
1.0,441.0,5555700236,
1.0,600.0,5555700237,
1.0,562.0,5555700238,
1.0,471.0,5555700239,
1.0,600.0,5555700246,
1.0,525.0,5555700247,
1.0,600.0,5555700250,
1.0,488.0,5555700251,
1.0,600.0,5555700255,
1.0,218.0,5555700257,
1.0,329.0,5555700258,
1.0,450.0,5555700260,
1.0,430.0,5555700266,
1.0,600.0,5555700267,
1.0,525.0,5555700268,
1.0,600.0,5555700269,
1.0,527.0,5555700272,
1.0,600.0,5555700276,
1.0,145.0,5555700279,
1.0,562.0,5555700281,
1.0,582.0,5555700282,
1.0,600.0,5555700287,
1.0,525.0,5555700289,
1.0,531.0,5555700292,
1.0,600.0,5555700295,
1.0,525.0,5555700300,
1.0,555.0,5555700303,
1.0,567.0,5555700304,
1.0,562.0,5555700306,
1.0,488.0,5555700311,
1.0,525.0,5555700313,
1.0,600.0,5555700319,
1.0,562.0,5555700322,
1.0,488.0,5555700323,
1.0,600.0,5555700328,
1.0,600.0,5555700329,
1.0,600.0,5555700333,
1.0,600.0,5555700334,
1.0,468.0,5555700337,
1.0,488.0,5555700344,
1.0,562.0,5555700346,
1.0,562.0,5555700353,
1.0,450.0,5555700354,
1.0,600.0,5555700359,
1.0,600.0,5555700361,
1.0,562.0,5555700362,
1.0,562.0,5555700364,
1.0,488.0,5555700369,
1.0,450.0,5555700371,
1.0,562.0,5555700375,
1.0,525.0,5555700377,
1.0,525.0,5555700378,
1.0,600.0,5555700382,
1.0,422.0,5555700384,
1.0,590.0,5555700385,
1.0,544.0,5555700386,
1.0,450.0,5555700391,
1.0,506.0,5555700394,
1.0,545.0,5555700396,
1.0,450.0,5555700401,
1.0,445.0,5555700402,
1.0,600.0,5555700405,
1.0,600.0,5555700406,
1.0,450.0,5555700407,
1.0,600.0,5555700412,
1.0,488.0,5555700415,
1.0,525.0,5555700416,
1.0,600.0,5555700418,
1.0,488.0,5555700420,
1.0,525.0,5555700423,
1.0,562.0,5555700425,
1.0,433.0,5555700428,
1.0,488.0,5555700429,
1.0,476.0,5555700434,
1.0,450.0,5555700435,
1.0,600.0,5555700436,
1.0,525.0,5555700438,
1.0,500.0,5555700441,
1.0,469.0,5555700442,
1.0,450.0,5555700443,
1.0,600.0,5555700444,
1.0,488.0,5555700446,
1.0,491.0,5555700447,
1.0,490.0,5555700451,
1.0,424.0,5555700454,
1.0,434.0,5555700457,
1.0,581.0,5555700458,
1.0,463.0,5555700462,
1.0,525.0,5555700463,
1.0,85.0,5555700464,
1.0,600.0,5555700465,
1.0,600.0,5555700466,
1.0,600.0,5555700467,
1.0,562.0,5555700468,
1.0,465.0,5555700469,
1.0,600.0,5555700470,
1.0,562.0,5555700473,
1.0,450.0,5555700476,
1.0,450.0,5555700477,
1.0,179.0,5555700481,
1.0,560.0,5555700490,
1.0,600.0,5555700492,
1.0,525.0,5555700495,
1.0,525.0,5555700497,
1.0,600.0,5555700498,
1.0,488.0,5555700499,
1.0,600.0,5555700500,
1.0,525.0,5555700505,
1.0,600.0,5555700506,
1.0,177.0,5555700507,
1.0,562.0,5555700512,
1.0,525.0,5555700513,
1.0,600.0,5555700523,
1.0,562.0,5555700527,
1.0,450.0,5555700528,
1.0,562.0,5555700529,
1.0,451.0,5555700534,
1.0,562.0,5555700539,
1.0,600.0,5555700544,
1.0,450.0,5555700548,
1.0,418.0,5555700550,
1.0,568.0,5555700552,
1.0,525.0,5555700553,
1.0,562.0,5555700554,
1.0,600.0,5555700559,
1.0,450.0,5555700565,
1.0,450.0,5555700566,
1.0,562.0,5555700568,
1.0,521.0,5555700569,
1.0,600.0,5555700571,
1.0,488.0,5555700572,
1.0,600.0,5555700573,
1.0,525.0,5555700575,
1.0,545.0,5555700577,
1.0,600.0,5555700578,
1.0,600.0,5555700582,
1.0,488.0,5555700583,
1.0,600.0,5555700585,
1.0,562.0,5555700587,
1.0,525.0,5555700588,
1.0,565.0,5555700590,
1.0,600.0,5555700591,
1.0,550.0,5555700592,
1.0,450.0,5555700593,
1.0,450.0,5555700595,
1.0,488.0,5555700596,
1.0,562.0,5555700598,
1.0,525.0,5555700600,
1.0,525.0,5555700602,
1.0,173.0,5555700605,
1.0,501.0,5555700606,
1.0,600.0,5555700608,
1.0,525.0,5555700613,
1.0,488.0,5555700615,
1.0,450.0,5555700616,
1.0,600.0,5555700619,
1.0,521.0,5555700621,
1.0,505.0,5555700625,
1.0,570.0,5555700629,
1.0,600.0,5555700630,
1.0,600.0,5555700633,
1.0,525.0,5555700637,
1.0,513.0,5555700639,
1.0,454.0,5555700642,
1.0,600.0,5555700646,
1.0,542.0,5555700653,
1.0,519.0,5555700654,
1.0,450.0,5555700661,
1.0,525.0,5555700662,
1.0,450.0,5555700663,
1.0,525.0,5555700666,
1.0,488.0,5555700667,
1.0,420.0,5555700668,
1.0,562.0,5555700669,
1.0,450.0,5555700670,
1.0,600.0,5555700673,
1.0,450.0,5555700675,
1.0,562.0,5555700678,
1.0,488.0,5555700684,
1.0,525.0,5555700687,
1.0,600.0,5555700691,
1.0,525.0,5555700693,
1.0,488.0,5555700699,
1.0,284.0,5555700710,
1.0,488.0,5555700711,
1.0,530.0,5555700716,
1.0,600.0,5555700717,
1.0,488.0,5555700720,
1.0,600.0,5555700721,
1.0,450.0,5555700725,
1.0,450.0,5555700726,
1.0,420.0,5555700728,
1.0,488.0,5555700730,
1.0,471.0,5555700733,
1.0,562.0,5555700735,
1.0,450.0,5555700736,
1.0,562.0,5555700737,
1.0,549.0,5555700740,
1.0,502.0,5555700741,
1.0,450.0,5555700743,
1.0,443.0,5555700744,
1.0,495.0,5555700748,
1.0,332.0,5555700752,
1.0,599.0,5555700753,
1.0,525.0,5555700755,
1.0,536.0,5555700759,
1.0,450.0,5555700760,
1.0,181.0,5555700761,
1.0,600.0,5555700762,
1.0,488.0,5555700764,
1.0,556.0,5555700765,
1.0,562.0,5555700768,
1.0,600.0,5555700769,
1.0,173.0,5555700771,
1.0,562.0,5555700772,
1.0,488.0,5555700774,
1.0,600.0,5555700775,
1.0,454.0,5555700777,
1.0,525.0,5555700779,
1.0,488.0,5555700781,
1.0,538.0,5555700785,
1.0,562.0,5555700786,
1.0,561.0,5555700787,
1.0,488.0,5555700788,
1.0,600.0,5555700790,
1.0,525.0,5555700791,
1.0,525.0,5555700792,
1.0,600.0,5555700793,
1.0,600.0,5555700800,
1.0,501.0,5555700801,
1.0,410.0,5555700808,
1.0,551.0,5555700813,
1.0,543.0,5555700815,
1.0,600.0,5555700817,
1.0,525.0,5555700819,
1.0,450.0,5555700822,
1.0,468.0,5555700826,
1.0,525.0,5555700829,
1.0,600.0,5555700833,
1.0,563.0,5555700835,
1.0,562.0,5555700839,
1.0,450.0,5555700840,
1.0,542.0,5555700842,
1.0,488.0,5555700843,
1.0,450.0,5555700845,
1.0,531.0,5555700847,
1.0,440.0,5555700849,
1.0,525.0,5555700853,
1.0,600.0,5555700858,
1.0,525.0,5555700859,
1.0,562.0,5555700860,
1.0,488.0,5555700868,
1.0,562.0,5555700869,
1.0,450.0,5555700875,
1.0,600.0,5555700879,
1.0,600.0,5555700881,
1.0,600.0,5555700882,
1.0,488.0,5555700883,
1.0,600.0,5555700888,
1.0,515.0,5555700890,
1.0,569.0,5555700892,
1.0,450.0,5555700903,
1.0,450.0,5555700906,
1.0,600.0,5555700908,
1.0,582.0,5555700909,
1.0,525.0,5555700911,
1.0,488.0,5555700912,
1.0,525.0,5555700916,
1.0,562.0,5555700917,
1.0,525.0,5555700918,
1.0,525.0,5555700924,
1.0,600.0,5555700928,
1.0,525.0,5555700934,
1.0,562.0,5555700943,
1.0,600.0,5555700945,
1.0,488.0,5555700949,
1.0,538.0,5555700951,
1.0,459.0,5555700953,
1.0,600.0,5555700954,
1.0,525.0,5555700956,
1.0,182.0,5555700958,
1.0,425.0,5555700960,
1.0,600.0,5555700962,
1.0,525.0,5555700963,
1.0,584.0,5555700965,
1.0,562.0,5555700966,
1.0,418.0,5555700967,
1.0,589.0,5555700969,
1.0,428.0,5555700971,
1.0,488.0,5555700976,
1.0,600.0,5555700985,
1.0,600.0,5555700987,
1.0,414.0,5555700990,
1.0,600.0,5555700991,
1.0,525.0,5555700992,
1.0,337.0,5555700997,
1.0,450.0,5555701000,
1.0,488.0,5555701003,
1.0,12.0,5555701006,
1.0,562.0,5555701008,
1.0,525.0,5555701014,
1.0,600.0,5555701015,
1.0,600.0,5555701017,
1.0,429.0,5555701018,
1.0,450.0,5555701024,
1.0,469.0,5555701029,
1.0,600.0,5555701037,
1.0,488.0,5555701038,
1.0,600.0,5555701039,
1.0,482.0,5555701041,
1.0,600.0,5555701045,
1.0,164.0,5555701046,
1.0,562.0,5555701052,
1.0,600.0,5555701056,
1.0,509.0,5555701058,
1.0,562.0,5555701063,
1.0,475.0,5555701066,
1.0,562.0,5555701069,
1.0,600.0,5555701071,
1.0,600.0,5555701077,
1.0,471.0,5555701083,
1.0,554.0,5555701084,
1.0,600.0,5555701089,
1.0,600.0,5555701093,
1.0,562.0,5555701095,
1.0,414.0,5555701096,
1.0,562.0,5555701102,
1.0,562.0,5555701109,
1.0,554.0,5555701110,
1.0,418.0,5555701111,
1.0,200.0,5555701112,
1.0,600.0,5555701113,
1.0,525.0,5555701116,
1.0,600.0,5555701117,
1.0,600.0,5555701118,
1.0,488.0,5555701119,
1.0,12.0,5555701121,
1.0,278.0,5555701122,
1.0,600.0,5555701125,
1.0,600.0,5555701128,
1.0,562.0,5555701129,
1.0,488.0,5555701131,
1.0,62.0,5555701132,
1.0,454.0,5555701135,
1.0,525.0,5555701136,
1.0,533.0,5555701140,
1.0,551.0,5555701141,
1.0,450.0,5555701144,
1.0,442.0,5555701147,
1.0,600.0,5555701148,
1.0,450.0,5555701158,
1.0,450.0,5555701160,
1.0,450.0,5555701161,
1.0,600.0,5555701162,
1.0,450.0,5555701163,
1.0,525.0,5555701164,
1.0,525.0,5555701168,
1.0,600.0,5555701169,
1.0,525.0,5555701171,
1.0,488.0,5555701181,
1.0,450.0,5555701182,
1.0,456.0,5555701186,
1.0,525.0,5555701187,
1.0,450.0,5555701188,
1.0,450.0,5555701190,
1.0,600.0,5555701192,
1.0,562.0,5555701198,
1.0,224.0,5555701200,
1.0,600.0,5555701202,
1.0,449.0,5555701203,
1.0,562.0,5555701208,
1.0,600.0,5555701210,
1.0,516.0,5555701212,
1.0,600.0,5555701215,
1.0,514.0,5555701220,
1.0,525.0,5555701221,
1.0,450.0,5555701222,
1.0,600.0,5555701225,
1.0,562.0,5555701230,
1.0,600.0,5555701232,
1.0,525.0,5555701234,
1.0,473.0,5555701236,
1.0,525.0,5555701238,
1.0,464.0,5555701240,
1.0,562.0,5555701244,
1.0,600.0,5555701246,
1.0,525.0,5555701248,
1.0,423.0,5555701250,
1.0,488.0,5555701253,
1.0,525.0,5555701256,
1.0,450.0,5555701262,
1.0,525.0,5555701270,
1.0,600.0,5555701273,
1.0,101.0,5555701277,
1.0,450.0,5555701280,
1.0,488.0,5555701290,
1.0,600.0,5555701293,
1.0,525.0,5555701295,
1.0,422.0,5555701296,
1.0,562.0,5555701298,
1.0,562.0,5555701299,
1.0,402.0,5555701300,
1.0,562.0,5555701304,
1.0,488.0,5555701305,
1.0,600.0,5555701306,
1.0,450.0,5555701310,
1.0,600.0,5555701312,
1.0,600.0,5555701313,
1.0,450.0,5555701319,
1.0,525.0,5555701323,
1.0,525.0,5555701326,
1.0,562.0,5555701327,
1.0,600.0,5555701328,
1.0,450.0,5555701329,
1.0,488.0,5555701334,
1.0,600.0,5555701336,
1.0,433.0,5555701337,
1.0,499.0,5555701339,
1.0,516.0,5555701340,
1.0,488.0,5555701341,
1.0,452.0,5555701345,
1.0,600.0,5555701346,
1.0,488.0,5555701347,
1.0,562.0,5555701348,
1.0,527.0,5555701358,
1.0,422.0,5555701359,
1.0,450.0,5555701360,
1.0,600.0,5555701364,
