customer_id;Year_Birth;Education;Marital_Status;Income;MntWines;MntFruits;MntMeatProducts;MntFishProducts;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth
796;1965;2n Cycle;Divorced;60161.0;584;44;212;46;11;4;8;8
3749;1973;Graduation;Together;73926.0;627;91;597;159;6;5;12;3
8523;1968;Graduation;Married;19329.0;24;1;16;12;4;0;3;8
310;1970;Master;Married;61872.0;330;5;159;36;4;4;9;4
8629;1956;Graduation;Widow;46984.0;19;1;10;2;1;0;3;5
236;1951;Graduation;Married;34838.0;28;23;29;29;2;1;4;6
9930;1944;PhD;Single;82716.0;606;148;228;15;6;8;13;2
3483;1958;Graduation;Married;48192.0;1039;43;204;153;2;8;12;8
4599;1976;Master;Married;49681.0;411;0;26;0;7;1;7;7
7326;1971;Master;Married;56850.0;34;1;19;2;1;1;3;2
7352;1957;Graduation;Married;55267.0;161;28;136;32;3;4;6;3
2350;1972;Graduation;Married;59666.0;623;53;178;23;3;2;8;8
9145;1972;Graduation;Single;72504.0;604;26;470;123;5;9;6;2
2964;1981;Graduation;Married;26872.0;3;10;8;3;1;1;2;6
5585;1972;Graduation;Single;21359.0;12;2;17;6;2;0;3;8
9687;1975;Graduation;Single;73170.0;184;174;256;50;5;4;6;2
3732;1955;Master;Married;52750.0;393;0;239;90;5;7;9;4
6303;1986;PhD;Together;91820.0;410;73;747;76;5;5;12;1
11176;1970;PhD;Together;65968.0;376;9;83;19;5;4;7;3
2986;1976;Graduation;Married;30772.0;7;2;4;2;1;0;2;6
7462;1954;Graduation;Single;22507.0;68;0;226;51;10;2;4;9
3900;1972;Graduation;Married;65685.0;642;14;49;0;9;2;9;5
7034;1978;2n Cycle;Married;25804.0;8;7;9;13;2;0;3;8
9493;1980;PhD;Single;76412.0;840;53;804;23;5;4;8;3
1143;1972;Graduation;Married;22063.0;7;10;13;3;2;0;3;7
1;1961;Graduation;Single;57091.0;464;5;64;7;7;3;7;5
3855;1963;Graduation;Married;22419.0;30;3;47;19;3;2;2;8
5536;1959;Graduation;Together;87771.0;1492;38;287;50;5;10;4;6
5989;1959;2n Cycle;Divorced;78353.0;752;122;476;39;10;2;11;8
9499;1954;Graduation;Married;93404.0;1279;15;287;20;3;4;7;5
6768;1962;Graduation;Divorced;37859.0;22;1;8;2;1;0;3;8
2150;1958;PhD;Widow;80995.0;860;28;409;73;8;9;4;4
6646;1984;Graduation;Together;16529.0;3;0;5;13;1;0;3;6
4887;1976;PhD;Divorced;55412.0;10;5;28;11;2;0;3;5
8560;1992;Graduation;Single;48789.0;351;16;156;7;6;4;7;6
3321;1967;PhD;Together;56575.0;421;5;90;0;7;3;7;5
11003;1980;2n Cycle;Together;25130.0;2;5;7;0;2;0;3;7
10402;1967;Graduation;Married;35441.0;25;1;9;2;1;0;3;8
9904;1956;Graduation;Married;71391.0;336;123;274;46;6;5;12;3
6141;1972;Master;Single;49494.0;191;9;97;0;6;1;5;7
5687;1980;Graduation;Divorced;81702.0;563;50;774;28;7;7;12;3
10856;1980;2n Cycle;Single;45889.0;31;0;6;0;1;0;3;6
5121;1977;Graduation;Single;56628.0;479;5;82;7;7;6;5;5
4186;1950;Graduation;Together;34026.0;18;6;15;12;2;1;3;5
368;1974;Graduation;Married;40049.0;91;65;52;10;3;2;6;5
3312;1988;Graduation;Single;34176.0;5;7;24;19;3;0;4;6
11121;1981;Graduation;Married;19419.0;2;14;28;16;4;0;3;9
5332;1960;2n Cycle;Married;82504.0;362;50;431;134;3;6;7;1
5848;1970;Graduation;Together;81205.0;724;74;929;97;5;6;7;2
10343;1991;2n Cycle;Single;61618.0;605;91;399;0;3;6;8;3
5935;1956;Master;Single;55284.0;547;7;140;0;7;5;8;5
2895;1963;Graduation;Single;49980.0;104;1;54;13;3;1;5;5
10262;1980;Graduation;Married;15072.0;8;2;15;0;3;1;3;5
7848;1974;Graduation;Single;49166.0;224;2;25;7;5;3;3;6
9477;1954;PhD;Married;65324.0;384;0;102;21;6;2;9;4
4856;1957;2n Cycle;Married;82347.0;556;54;845;202;7;7;10;3
7186;1966;PhD;Together;30843.0;24;0;2;0;1;1;2;5
5794;1974;PhD;Married;46374.0;408;0;21;0;7;1;7;8
1456;1979;Graduation;Single;60474.0;265;199;303;234;10;2;12;7
4877;1973;Master;Married;38576.0;34;0;7;0;1;0;3;7
425;1985;Graduation;Married;55357.0;374;64;116;84;6;2;11;5
3007;1966;Graduation;Together;37758.0;27;2;10;0;1;0;3;8
1031;1989;2n Cycle;Married;85710.0;600;20;350;29;6;9;10;2
4297;1969;Graduation;Together;23228.0;13;2;18;6;2;0;3;8
807;1969;Master;Together;44602.0;167;2;89;0;6;1;4;8
9553;1987;Graduation;Married;7500.0;0;2;3;4;0;0;3;6
4271;1989;2n Cycle;Together;38683.0;46;35;69;84;4;1;6;7
4120;1975;2n Cycle;Single;49514.0;88;39;78;58;6;1;4;7
2036;1973;PhD;Together;57906.0;243;11;119;10;4;2;8;4
115;1966;Master;Single;43456.0;275;11;68;25;5;1;8;5
4259;1986;Master;Single;19485.0;6;0;4;0;1;0;2;7
8687;1978;Graduation;Together;53172.0;121;62;90;68;2;3;8;3
2447;1979;Graduation;Together;30545.0;4;12;15;19;2;0;3;7
10140;1983;PhD;Together;70123.0;1308;0;396;23;5;7;4;3
9353;1959;Graduation;Single;62450.0;515;47;267;62;5;5;4;3
3623;1976;Graduation;Together;21675.0;4;0;16;17;4;0;3;7
738;1981;2n Cycle;Single;42395.0;48;13;57;24;3;1;4;7
7631;1978;Master;Together;61346.0;562;58;168;43;5;7;10;3
4789;1953;Graduation;Together;80812.0;769;22;500;210;4;8;5;2
773;1971;Master;Divorced;42835.0;379;4;93;12;6;6;4;6
10602;1983;Graduation;Married;39922.0;29;12;59;19;3;0;4;8
1446;1956;Master;Single;86424.0;387;68;569;89;6;9;12;1
3270;1978;2n Cycle;Together;17117.0;12;23;38;30;3;1;3;9
8443;1972;Graduation;Single;24762.0;6;10;12;3;3;1;2;8
9653;1975;Graduation;Married;35797.0;27;1;14;4;2;0;3;8
8916;1975;Graduation;Divorced;36627.0;9;1;5;0;0;0;3;5
8017;1981;2n Cycle;Married;51111.0;22;0;19;6;2;0;3;6
5830;1972;PhD;Single;86857.0;899;102;838;133;5;6;10;2
4597;1970;PhD;Together;82072.0;889;55;685;168;3;2;13;1
7023;1953;PhD;Single;46231.0;189;2;55;0;6;1;4;9
8086;1959;Graduation;Married;42243.0;48;0;2;0;2;0;3;7
8825;1962;Graduation;Together;51195.0;230;14;156;82;9;2;5;8
2930;1978;Master;Single;68092.0;852;60;207;78;2;6;10;5
1928;1973;Graduation;Married;31814.0;35;3;20;4;2;0;3;9
7108;1965;Master;Widow;51390.0;205;20;47;23;5;2;5;5
10925;1983;Graduation;Married;76630.0;255;31;446;40;3;10;11;1
9960;1991;Basic;Single;26868.0;0;0;1;8;1;0;2;7
8800;1943;PhD;Divorced;48948.0;437;8;206;160;7;10;5;6
9224;1972;PhD;Single;55260.0;825;8;53;11;8;10;5;6
5519;1956;Graduation;Together;64090.0;316;58;161;76;6;9;4;5
5046;1958;Graduation;Divorced;78331.0;756;138;354;160;10;6;7;4
7037;1974;PhD;Married;37087.0;194;55;134;15;4;2;8;6
905;1986;Graduation;Divorced;21846.0;7;17;18;6;4;0;3;8
8624;1958;Graduation;Married;81320.0;183;33;493;59;4;3;10;2
8945;1970;Graduation;Divorced;54137.0;171;0;11;0;4;1;4;6
6445;1967;Graduation;Together;66825.0;243;101;405;29;4;5;6;2
2727;1973;Graduation;Together;57100.0;181;21;69;39;3;3;6;3
6404;1969;Graduation;Together;58917.0;151;7;89;0;4;1;6;5
11074;1977;Graduation;Single;85072.0;494;92;391;194;3;4;10;0
10150;1961;Graduation;Single;86429.0;464;28;873;29;7;4;7;2
1968;1971;Graduation;Widow;45684.0;5;1;5;10;1;0;2;7
6534;1974;Graduation;Together;47889.0;29;0;29;0;2;0;3;5
9485;1986;PhD;Married;45921.0;102;9;49;24;2;1;6;4
7053;1966;PhD;Single;78420.0;604;28;674;91;3;10;8;1
4654;1992;Graduation;Together;75114.0;571;12;523;63;3;10;5;2
9760;1963;PhD;Widow;52278.0;953;0;71;0;10;5;10;8
1048;1972;Master;Married;35641.0;63;3;67;8;3;1;4;7
10619;1994;Graduation;Single;95529.0;770;29;890;250;7;3;7;3
9308;1954;Graduation;Married;62820.0;398;61;265;138;3;4;6;1
10505;1960;Master;Together;73113.0;741;19;154;50;3;4;7;2
8362;1982;PhD;Married;84169.0;1478;19;403;0;7;6;6;3
2625;1954;2n Cycle;Single;42607.0;156;29;56;30;3;2;7;3
4637;1954;PhD;Single;74637.0;960;64;464;146;6;9;9;3
9972;1955;PhD;Together;46015.0;38;0;2;0;1;0;3;7
4483;1993;Graduation;Single;72354.0;315;26;473;220;2;10;6;1
4487;1969;Master;Single;39858.0;15;20;25;2;2;0;4;6
4988;1948;PhD;Married;34469.0;19;6;20;0;1;1;4;4
8931;1986;Graduation;Together;83033.0;812;99;431;237;11;4;10;5
5871;1979;Master;Together;24401.0;73;28;217;10;6;1;6;8
2008;1978;Graduation;Married;77583.0;372;23;384;250;4;5;9;2
3139;1982;2n Cycle;Single;74116.0;871;111;704;145;4;4;10;2
10037;1993;Graduation;Single;74293.0;375;152;335;93;5;4;6;2
10673;1976;PhD;Married;68397.0;760;80;466;17;6;9;5;3
5303;1974;PhD;Together;79632.0;471;0;510;99;6;4;9;2
538;1989;Graduation;Single;46107.0;31;9;27;16;1;1;4;3
7922;1951;PhD;Single;64950.0;819;0;72;12;11;2;10;7
5692;1989;Basic;Married;25443.0;1;4;3;8;1;0;3;8
4843;1952;Graduation;Single;75127.0;203;35;305;46;2;11;5;1
6383;1971;PhD;Together;32892.0;26;0;15;2;3;0;3;8
1628;1971;Graduation;Together;71796.0;354;21;311;167;9;3;4;4
1204;1970;PhD;Married;67536.0;1253;0;447;23;11;5;11;8
3673;1971;Graduation;Single;55239.0;371;17;238;23;7;5;11;5
760;1975;PhD;Divorced;60554.0;588;7;76;110;8;4;9;6
8957;1952;2n Cycle;Single;64831.0;480;86;249;75;6;3;5;6
4128;1962;PhD;Together;56067.0;517;12;54;16;7;4;7;5
6810;1983;Graduation;Divorced;82025.0;267;98;606;48;3;2;6;1
5386;1953;Graduation;Together;94384.0;1111;24;790;160;5;8;5;2
8700;1986;Basic;Single;14906.0;7;7;14;7;2;1;3;7
3202;1987;PhD;Married;51563.0;1166;0;48;0;4;4;10;8
1328;1982;2n Cycle;Married;57937.0;261;42;144;55;4;4;9;3
8405;1979;Graduation;Divorced;68274.0;135;25;51;23;4;2;5;3
6515;1977;Graduation;Together;39771.0;6;2;18;2;2;0;3;4
2882;1975;2n Cycle;Divorced;67893.0;711;28;142;49;3;2;9;8
7574;1979;PhD;Together;27922.0;11;0;13;2;2;0;3;4
6387;1976;PhD;Together;52190.0;42;0;17;0;2;1;3;5
5320;1973;Master;Divorced;44051.0;79;7;58;6;3;1;4;6
5048;1971;PhD;Single;42767.0;20;6;43;19;3;1;2;8
8146;1976;Master;Together;46106.0;30;0;8;2;1;1;2;6
10031;1976;PhD;Married;16927.0;20;2;23;3;3;0;4;8
5748;1965;Graduation;Married;59754.0;115;27;44;4;5;2;6;5
2134;1952;Graduation;Single;53700.0;263;5;233;69;5;5;8;5
1523;1973;Graduation;Married;59041.0;69;2;15;2;2;0;4;5
9665;1957;PhD;Divorced;54237.0;267;3;30;4;5;2;5;6
4640;1967;Graduation;Divorced;70647.0;561;85;171;25;4;7;13;2
3635;1962;PhD;Single;52597.0;492;0;37;7;6;3;8;5
3547;1969;Master;Together;41021.0;14;7;9;6;2;0;3;6
2456;1975;PhD;Married;40233.0;80;4;46;0;2;1;5;6
5633;1980;Graduation;Married;50183.0;97;12;84;13;3;1;6;5
7801;1959;Graduation;Together;54753.0;197;107;227;7;5;2;11;4
10489;1973;Graduation;Married;92955.0;693;21;925;31;6;7;9;2
7011;1973;Graduation;Married;33471.0;43;2;27;0;3;0;4;7
2620;1974;PhD;Married;34596.0;14;0;2;0;1;0;2;8
3933;1980;Graduation;Together;44010.0;186;36;234;86;10;2;6;9
10981;1988;Graduation;Married;84219.0;434;137;400;45;3;4;10;1
1734;1968;PhD;Together;40706.0;59;0;11;4;3;0;4;7
10995;1988;2n Cycle;Married;15716.0;16;5;30;8;3;0;4;8
6357;1959;2n Cycle;Divorced;59052.0;230;35;75;63;7;1;7;5
9209;1971;Master;Together;80573.0;829;138;430;60;4;6;13;2
10286;1962;Graduation;Married;83715.0;318;8;407;150;2;8;13;0
2611;1959;Master;Together;82576.0;1206;55;445;168;2;4;12;1
1600;1965;Master;Married;56962.0;292;3;77;10;6;3;5;7
3308;1952;Graduation;Married;35704.0;30;9;12;2;2;0;4;4
5407;1954;Graduation;Together;53103.0;729;17;133;11;10;6;7;7
2166;1960;2n Cycle;Widow;46779.0;12;1;3;0;0;1;2;4
3955;1965;Graduation;Divorced;4861.0;2;1;1;1;0;0;0;14
6634;1979;Master;Divorced;33462.0;22;3;18;0;2;0;3;7
3056;1978;Graduation;Divorced;63693.0;587;43;337;42;11;6;9;6
5718;1950;Graduation;Married;80763.0;674;168;108;192;5;11;6;3
6872;1974;PhD;Married;65352.0;284;3;84;4;4;2;8;4
8164;1978;PhD;Married;82170.0;1023;93;651;49;5;6;7;2
4580;1969;Graduation;Married;75759.0;1394;22;708;89;9;7;9;5
9305;1976;2n Cycle;Single;79689.0;311;26;640;180;4;9;13;2
453;1956;PhD;Widow;35340.0;27;0;12;0;2;0;3;5
8545;1954;Graduation;Divorced;85683.0;1296;17;311;45;2;4;10;1
9850;1972;2n Cycle;Married;24884.0;3;6;7;0;0;0;3;7
7378;1981;Master;Together;42021.0;393;5;136;7;10;1;6;9
7646;1989;Graduation;Single;64449.0;218;63;282;137;5;3;12;4
1640;1954;Graduation;Divorced;64587.0;66;0;16;0;1;1;4;3
5184;1995;Graduation;Single;34824.0;4;2;11;2;1;0;2;6
8492;1978;Graduation;Together;75437.0;795;0;545;95;8;4;10;6
11188;1957;Graduation;Together;26091.0;15;10;19;8;2;1;3;5
1212;1973;Graduation;Married;52845.0;384;25;292;130;8;8;6;6
9097;1956;Graduation;Divorced;46086.0;244;8;32;7;3;1;8;4
10473;1956;PhD;Widow;78028.0;158;19;288;25;6;4;9;7
7962;1987;PhD;Single;95169.0;1285;21;449;106;4;3;4;1
9984;1981;2n Cycle;Married;56337.0;349;16;144;28;8;5;4;8
5527;1987;Graduation;Together;22434.0;4;12;11;3;2;0;3;8
6374;1954;PhD;Married;36930.0;223;2;31;0;5;2;4;8
7453;1954;Graduation;Single;36130.0;157;43;127;68;3;8;4;4
8952;1953;Master;Married;65569.0;397;46;288;20;6;5;10;3
241;1952;Graduation;Together;83844.0;901;31;345;75;4;4;11;1
8975;1968;Graduation;Married;19514.0;14;3;21;2;3;1;2;8
6119;1963;PhD;Single;36736.0;10;0;3;0;1;0;2;6
5236;1979;Graduation;Together;77568.0;1230;0;396;232;10;2;8;5
5723;1976;PhD;Together;49187.0;81;1;31;2;1;1;5;2
1710;1978;Graduation;Single;30168.0;154;20;66;0;6;1;4;9
1970;1968;Master;Together;34053.0;63;0;21;7;3;0;3;8
5313;1971;Master;Married;38196.0;30;0;11;0;2;0;4;5
10634;1951;Master;Married;59412.0;90;67;165;30;4;2;8;3
7010;1965;2n Cycle;Married;70924.0;635;114;254;132;6;6;7;3
8562;1969;Graduation;Together;54165.0;127;4;73;15;2;1;7;2
3158;1973;Graduation;Married;32300.0;13;3;6;6;1;0;3;8
4436;1976;Graduation;Single;20180.0;18;42;24;15;2;1;4;7
5287;1973;Graduation;Married;34961.0;45;2;26;4;3;1;3;7
2445;1974;PhD;Together;28440.0;38;1;24;0;2;0;3;8
6059;1953;PhD;Together;64504.0;986;36;168;16;11;3;4;7
4550;1966;Master;Together;33564.0;61;0;3;0;1;1;3;5
4240;1978;Graduation;Married;17345.0;4;9;16;17;2;1;2;8
8911;1967;PhD;Married;56320.0;201;53;172;116;5;4;9;4
3706;1978;Graduation;Single;28647.0;19;8;29;0;2;2;2;7
3628;1987;Basic;Single;15038.0;4;8;11;19;2;1;2;9
10175;1958;PhD;Divorced;32173.0;18;0;2;0;1;0;3;4
8985;1964;2n Cycle;Together;68316.0;806;80;161;120;10;7;10;6
5204;1971;Graduation;Together;74538.0;380;98;733;110;8;8;5;3
9220;1971;Graduation;Single;91700.0;576;172;961;125;8;6;5;3
9888;1969;Graduation;Together;68695.0;458;81;356;106;4;4;7;2
5263;1977;2n Cycle;Married;31056.0;5;10;13;3;1;0;3;8
1020;1973;Graduation;Married;79593.0;350;60;568;110;5;6;7;2
9503;1980;Graduation;Single;28071.0;39;33;130;41;5;1;5;8
10613;1958;PhD;Together;37334.0;26;1;16;2;3;0;4;4
67;1972;Master;Single;46423.0;68;0;16;0;2;0;4;7
6019;1971;PhD;Married;37126.0;45;3;9;4;1;2;2;6
5863;1953;Graduation;Married;47703.0;359;0;134;13;6;3;8;5
3717;1959;Graduation;Married;61180.0;403;24;29;6;5;5;6;3
6730;1954;Graduation;Married;38998.0;34;1;14;0;2;0;3;8
10749;1991;Graduation;Single;8028.0;73;18;66;7;0;1;0;19
4998;1962;Graduation;Together;76081.0;292;30;415;63;4;5;4;2
6287;1986;Graduation;Together;34728.0;14;0;16;0;1;1;2;6
5985;1965;Master;Single;33168.0;80;1;37;0;2;1;4;7
4754;1966;Master;Married;33585.0;30;11;33;13;2;0;4;4
4002;1960;PhD;Married;77037.0;463;96;333;168;7;7;12;3
8870;1984;Graduation;Together;35196.0;75;12;141;43;6;1;5;8
966;1966;Graduation;Married;44529.0;538;13;91;17;6;2;11;5
4767;1965;2n Cycle;Married;70924.0;635;114;254;132;6;6;7;3
9725;1966;PhD;Together;28764.0;8;0;3;0;1;0;2;8
4475;1949;PhD;Married;69098.0;1315;22;780;145;7;8;9;5
5740;1970;2n Cycle;Divorced;25959.0;4;2;12;7;1;2;2;6
5731;1983;Master;Married;27100.0;12;0;13;2;1;0;3;7
7290;1985;Graduation;Single;70596.0;347;44;534;17;3;5;12;2
3846;1974;Graduation;Married;42557.0;192;5;53;0;6;1;4;8
8104;1951;PhD;Married;53312.0;241;0;12;0;5;1;5;7
4507;1952;Graduation;Single;72228.0;631;28;491;30;6;7;8;3
11013;1987;Graduation;Together;67605.0;336;28;282;184;2;8;6;1
4491;1949;Master;Married;62845.0;1099;0;45;0;3;4;10;8
3759;1958;Graduation;Together;65196.0;743;19;181;12;7;6;11;5
1162;1987;PhD;Single;42000.0;124;83;267;85;5;2;11;5
2055;1973;PhD;Divorced;35860.0;15;0;8;4;1;1;2;5
10766;1964;PhD;Married;65526.0;397;19;69;12;4;4;8;2
4415;1961;Graduation;Married;16860.0;10;4;4;3;1;1;3;7
3005;1992;Graduation;Single;83528.0;530;117;678;134;4;10;8;1
2223;1965;2n Cycle;Divorced;64176.0;1215;33;249;64;8;9;8;6
4817;1956;Graduation;Divorced;22304.0;3;2;7;0;1;0;2;8
2875;1978;Graduation;Married;67023.0;444;44;382;11;3;7;13;2
10536;1971;PhD;Together;32892.0;26;0;15;2;3;0;3;8
11112;1966;Graduation;Together;70713.0;736;114;279;82;5;6;8;3
3807;1955;Graduation;Together;59925.0;473;21;176;19;9;2;9;6
9197;1953;Graduation;Married;39722.0;32;0;5;2;2;0;3;5
10832;1958;Graduation;Together;46610.0;288;10;30;4;6;1;6;6
6421;1961;Graduation;Together;88347.0;1050;178;555;77;4;7;9;1
4207;1981;PhD;Married;87171.0;1001;44;107;58;6;7;11;2
577;1976;2n Cycle;Together;26907.0;9;1;7;0;1;0;3;7
10855;1968;Master;Single;50014.0;234;14;77;19;4;1;8;5
3081;1978;PhD;Married;41014.0;7;2;6;2;1;0;2;7
3535;1965;Graduation;Single;66294.0;251;108;334;65;4;3;5;2
247;1971;Graduation;Married;36715.0;172;10;125;21;7;2;4;9
8707;1956;Graduation;Married;79456.0;565;42;548;64;5;6;4;3
9523;1982;Graduation;Together;40479.0;5;0;8;2;0;0;3;4
6072;1970;Master;Single;75345.0;918;57;842;99;5;8;6;3
6295;1977;Graduation;Married;54233.0;652;8;158;21;11;6;5;8
10914;1970;Graduation;Single;24163.0;4;1;7;2;1;0;3;4
1509;1958;PhD;Together;84460.0;152;27;103;106;9;9;4;5
5577;1983;Graduation;Together;43776.0;8;0;9;2;1;0;2;6
7348;1958;PhD;Single;71691.0;336;130;411;240;4;7;5;2
1127;1973;PhD;Married;85844.0;938;19;843;25;6;6;7;2
1833;1974;PhD;Single;39190.0;68;8;18;19;2;1;4;5
4944;1959;Graduation;Together;71367.0;227;23;389;42;4;5;7;2
9080;1972;PhD;Single;38578.0;38;4;22;3;3;0;3;8
6466;1965;PhD;Married;57236.0;105;0;9;2;2;1;4;3
9964;1979;Graduation;Single;61825.0;162;50;100;55;4;2;8;4
4790;1958;Graduation;Divorced;79803.0;574;8;216;21;4;3;5;1
10245;1986;2n Cycle;Single;80910.0;160;80;369;67;3;3;8;1
1109;1982;Master;Together;27590.0;6;0;5;0;1;0;2;7
6001;1979;Graduation;Married;56775.0;614;35;160;58;5;8;10;5
5538;1975;Graduation;Divorced;83829.0;897;161;430;186;4;7;6;1
10552;1979;2n Cycle;Married;54210.0;70;54;109;80;4;1;7;5
1545;1986;Graduation;Married;38508.0;120;19;206;25;7;2;5;8
7409;1970;Graduation;Together;53187.0;211;2;30;7;4;1;6;5
4444;1972;Graduation;Married;30023.0;11;0;16;7;2;0;3;8
146;1960;PhD;Single;76045.0;760;53;400;17;4;5;11;2
6271;1952;PhD;Married;50870.0;53;0;8;0;2;0;3;5
10065;1970;2n Cycle;Married;15315.0;7;4;13;15;2;0;4;5
4741;1974;2n Cycle;Married;65463.0;391;32;70;21;6;2;9;5
246;1965;Graduation;Married;66480.0;199;9;57;20;4;1;7;4
375;1954;Graduation;Divorced;76773.0;516;56;449;86;2;2;11;1
1524;1983;2n Cycle;Single;81698.0;709;45;115;30;8;2;5;5
10022;1973;PhD;Single;54466.0;12;0;4;0;1;0;2;5
7451;1960;Master;Single;98777.0;1000;19;711;125;4;6;9;1
11010;1984;PhD;Single;16269.0;19;3;18;3;3;0;3;8
4356;1971;Graduation;Together;71819.0;1224;28;140;0;3;3;5;6
3885;1983;PhD;Married;33569.0;16;2;18;3;1;1;2;8
1175;1983;Master;Married;36262.0;88;39;54;64;3;5;3;6
880;1966;Basic;Together;22634.0;2;23;11;8;2;1;2;8
2320;1978;2n Cycle;Married;47025.0;508;11;59;23;11;1;6;9
850;1968;Graduation;Single;70566.0;381;28;215;84;6;5;9;3
4713;1979;PhD;Married;31605.0;74;0;42;2;2;1;4;7
675;1973;Master;Divorced;52034.0;146;0;93;7;4;2;5;7
5025;1979;Graduation;Single;48526.0;23;17;23;43;2;1;4;3
2308;1954;Graduation;Married;46734.0;110;5;137;26;6;1;5;7
5995;1962;Graduation;Divorced;39552.0;165;3;147;4;6;2;5;8
6749;1966;Graduation;Single;86358.0;957;47;494;82;5;3;6;8
1010;1977;Graduation;Together;46931.0;41;0;17;3;1;1;3;3
8977;1985;Basic;Single;16581.0;1;3;4;2;0;0;3;4
4756;1952;2n Cycle;Divorced;63998.0;176;29;818;0;7;6;11;4
3412;1951;Master;Married;67381.0;815;8;53;11;2;2;9;7
606;1967;Graduation;Single;25930.0;6;1;2;2;1;0;2;7
5961;1978;Graduation;Married;42693.0;8;4;20;6;1;0;3;5
2975;1976;Graduation;Together;85606.0;717;42;864;219;6;7;9;3
2894;1985;Graduation;Single;72903.0;1067;138;750;0;7;5;8;4
7613;1974;2n Cycle;Together;49669.0;166;5;107;11;5;1;6;6
10542;1968;PhD;Married;36778.0;29;4;34;2;3;0;3;9
8015;1962;PhD;Divorced;85696.0;714;76;395;116;4;6;9;1
10617;1989;Master;Divorced;10979.0;8;4;10;2;3;0;3;5
11166;1961;Graduation;Married;49678.0;229;5;56;3;6;2;4;7
849;1953;Master;Together;56129.0;320;48;133;39;6;2;10;4
523;1989;Graduation;Married;37155.0;23;0;26;7;2;0;4;5
4066;1978;2n Cycle;Divorced;21282.0;1;5;8;4;2;1;2;6
8414;1962;PhD;Single;33419.0;56;0;12;0;2;0;4;7
819;1945;Graduation;Widow;63285.0;508;124;249;50;6;5;13;3
4961;1974;Master;Together;21255.0;29;0;25;2;2;1;4;4
749;1981;Graduation;Together;42162.0;46;7;59;2;3;1;3;6
5430;1956;Graduation;Together;54450.0;454;0;171;8;9;2;8;8
7755;1954;PhD;Married;57744.0;350;3;39;0;9;1;4;8
10525;1986;Graduation;Single;26576.0;10;0;8;0;1;0;2;9
1453;1943;PhD;Widow;57513.0;735;40;183;52;9;3;13;6
8310;1964;Graduation;Together;68142.0;897;126;196;91;10;4;7;6
10710;1979;Graduation;Married;7500.0;5;2;3;3;1;0;2;8
5031;1974;Graduation;Together;83145.0;777;35;731;39;5;9;11;2
2613;1960;Master;Married;54197.0;162;6;37;6;1;3;6;1
213;1963;PhD;Single;23091.0;35;0;11;0;2;1;3;7
967;1976;Graduation;Married;46049.0;342;9;112;19;5;2;9;7
1077;1974;Graduation;Together;56715.0;258;105;239;237;7;3;4;4
7959;1961;Graduation;Married;79410.0;658;80;483;123;3;2;5;1
640;1951;Graduation;Married;57304.0;356;80;329;138;7;6;10;5
4252;1965;Graduation;Married;44375.0;213;5;28;7;4;1;6;5
8432;1956;Graduation;Together;54450.0;454;0;171;8;9;2;8;8
6218;1965;Graduation;Married;59594.0;457;4;29;0;8;1;7;7
6905;1994;Graduation;Together;80685.0;241;45;604;34;6;4;10;2
5922;1974;PhD;Married;40344.0;210;0;6;0;4;1;5;7
3598;1972;Graduation;Married;62710.0;441;35;83;7;4;2;12;4
6116;1968;2n Cycle;Married;48985.0;19;13;18;10;1;1;3;3
6263;1968;Graduation;Together;35322.0;28;9;37;12;2;0;4;8
10486;1948;Graduation;Married;77142.0;476;75;162;29;4;4;8;2
2410;1969;Graduation;Single;81657.0;364;40;425;158;3;4;8;1
193;1996;Basic;Married;14421.0;0;0;2;3;1;0;2;5
3363;1974;2n Cycle;Married;20130.0;0;6;3;7;1;0;3;8
8278;1990;PhD;Married;74214.0;863;83;547;86;8;2;5;5
10660;1957;Master;Married;66726.0;349;7;35;0;8;2;4;7
8686;1979;Basic;Together;23724.0;5;23;15;0;2;0;3;8
1604;1960;Master;Married;47353.0;184;2;19;8;2;2;6;5
5907;1952;Master;Married;33444.0;8;0;8;0;1;0;2;8
10669;1981;Graduation;Married;54386.0;277;21;64;62;3;2;10;3
2918;1981;Graduation;Divorced;28510.0;44;5;19;0;2;0;4;5
5735;1991;Master;Single;90638.0;1156;120;915;94;3;4;10;1
359;1950;Graduation;Together;48070.0;373;14;83;6;8;2;6;7
8387;1957;Graduation;Married;43140.0;134;8;76;6;4;1;5;6
1829;1961;PhD;Divorced;54959.0;1148;0;60;0;9;5;4;7
3839;1958;Basic;Single;15056.0;6;12;3;21;2;2;3;5
9392;1971;Graduation;Single;26954.0;4;1;11;0;1;0;2;7
2292;1985;Graduation;Single;22327.0;5;4;8;2;1;0;3;5
10466;1965;Graduation;Married;44393.0;24;2;20;2;1;0;4;4
9855;1952;PhD;Single;62000.0;899;0;101;0;6;6;13;4
4088;1962;PhD;Together;31497.0;108;1;28;13;3;1;4;8
5231;1974;2n Cycle;Married;45894.0;27;2;7;0;1;0;3;5
590;1970;Master;Divorced;78579.0;816;66;549;216;5;6;4;3
8732;1969;Master;Widow;67369.0;1298;0;70;37;7;4;10;4
2315;1960;Graduation;Divorced;58401.0;10;0;11;17;1;2;2;4
3515;1952;Graduation;Single;62307.0;87;13;34;10;4;0;4;5
2245;1969;Master;Married;43641.0;57;2;51;4;2;1;4;6
